timestamp,voltage,current,power,energy
1698528369,0.6010,0.0000,0.0000000,-0.7022201
1698528374,0.5890,-0.0010,-0.0005890,-0.7036926
1698528379,0.5850,0.0000,0.0000000,-0.7051651
1698528384,0.5770,-0.0010,-0.0005770,-0.7066076
1698528389,0.5730,-0.0010,-0.0005730,-0.7094826
1698528394,0.5770,-0.0010,-0.0005770,-0.7123576
1698528399,0.5650,-0.0010,-0.0005650,-0.7152126
1698528404,0.5690,-0.0010,-0.0005690,-0.7180476
1698528409,0.5410,-0.0020,-0.0010820,-0.7221751
1698528414,0.5650,-0.0010,-0.0005650,-0.7262926
1698528419,0.5570,-0.0010,-0.0005570,-0.7290975
1698528424,0.5530,-0.0010,-0.0005530,-0.7318726
1698528429,0.5530,-0.0020,-0.0011060,-0.7360201
1698528434,0.5530,-0.0010,-0.0005530,-0.7401676
1698528439,0.5490,-0.0010,-0.0005490,-0.7429225
1698528444,0.6330,0.0000,0.0000000,-0.7442951
1698528449,0.6290,-0.0010,-0.0006290,-0.7458676
1698528454,0.6330,-0.0010,-0.0006330,-0.7490225
1698528459,0.6290,0.0000,0.0000000,-0.7506050
1698528464,0.6250,-0.0010,-0.0006250,-0.7521676
1698528469,0.6210,0.0000,0.0000000,-0.7537301
1698528474,0.6210,-0.0010,-0.0006210,-0.7552826
1698528479,0.6170,-0.0010,-0.0006170,-0.7583776
1698528484,0.6130,0.0000,0.0000000,-0.7599201
1698528489,0.6170,-0.0010,-0.0006170,-0.7614626
1698528494,0.6050,0.0000,0.0000000,-0.7630051
1698528499,0.6210,-0.0010,-0.0006210,-0.7645575
1698528504,0.6250,0.0000,0.0000000,-0.7661101
1698528509,0.6170,0.0000,0.0000000,-0.7661101
1698528514,0.6130,0.0000,0.0000000,-0.7661101
1698528519,0.6130,-0.0010,-0.0006130,-0.7676426
1698528524,0.6170,0.0000,0.0000000,-0.7691751
1698528529,0.6130,-0.0010,-0.0006130,-0.7707075
1698528534,0.6090,-0.0010,-0.0006090,-0.7737626
1698528539,0.6050,-0.0010,-0.0006050,-0.7767976
1698528544,0.6090,-0.0010,-0.0006090,-0.7798325
1698528549,0.6010,-0.0010,-0.0006010,-0.7828576
1698528554,0.6050,-0.0010,-0.0006050,-0.7858726
1698528559,0.6090,-0.0010,-0.0006090,-0.7889076
1698528564,0.6010,-0.0010,-0.0006010,-0.7919326
1698528569,0.5970,0.0000,0.0000000,-0.7934351
1698528574,0.5970,-0.0010,-0.0005970,-0.7949276
1698528579,0.6010,-0.0010,-0.0006010,-0.7979226
1698528584,0.5930,-0.0010,-0.0005930,-0.8009076
1698528589,0.5930,-0.0010,-0.0005930,-0.8038726
1698528594,0.5890,-0.0010,-0.0005890,-0.8068275
1698528599,0.5930,-0.0010,-0.0005930,-0.8097826
1698528604,0.6050,0.0000,0.0000000,-0.8112651
1698528609,0.6010,-0.0010,-0.0006010,-0.8127676
1698528614,0.6010,-0.0010,-0.0006010,-0.8157726
1698528619,0.5970,-0.0010,-0.0005970,-0.8187675
1698528624,0.5970,-0.0010,-0.0005970,-0.8217525
1698528629,0.5970,-0.0010,-0.0005970,-0.8247375
1698528634,0.6010,0.0000,0.0000000,-0.8262300
1698528639,0.5970,0.0000,0.0000000,-0.8262300
1698528644,0.5970,0.0000,0.0000000,-0.8262300
1698528649,0.5970,-0.0010,-0.0005970,-0.8277225
1698528654,0.5970,-0.0010,-0.0005970,-0.8307076
1698528659,0.5930,0.0000,0.0000000,-0.8322001
1698528664,0.5930,-0.0010,-0.0005930,-0.8336826
1698528669,0.5930,0.0000,0.0000000,-0.8351651
1698528674,0.5970,0.0000,0.0000000,-0.8351651
1698528679,0.5970,-0.0010,-0.0005970,-0.8366576
1698528684,0.5970,-0.0010,-0.0005970,-0.8396426
1698528689,0.6010,-0.0010,-0.0006010,-0.8426376
1698528694,0.6170,-0.0010,-0.0006170,-0.8456826
1698528699,0.6170,0.0000,0.0000000,-0.8472251
1698528704,0.6050,0.0000,0.0000000,-0.8472251
1698528709,0.6130,-0.0010,-0.0006130,-0.8487576
1698528714,0.6090,-0.0010,-0.0006090,-0.8518126
1698528719,0.6130,0.0000,0.0000000,-0.8533351
1698528724,0.6130,0.0000,0.0000000,-0.8533351
1698528729,0.6130,-0.0020,-0.0012260,-0.8564001
1698528734,0.6130,-0.0010,-0.0006130,-0.8609976
1698528739,0.6090,0.0000,0.0000000,-0.8625301
1698528744,0.6050,-0.0010,-0.0006050,-0.8640426
1698528749,0.6010,-0.0010,-0.0006010,-0.8670576
1698528754,0.6010,-0.0010,-0.0006010,-0.8700626
1698528759,0.6010,-0.0010,-0.0006010,-0.8730676
1698528764,0.6010,-0.0010,-0.0006010,-0.8760726
1698528769,0.6010,0.0000,0.0000000,-0.8775751
1698528774,0.6010,-0.0010,-0.0006010,-0.8790776
1698528779,0.5970,-0.0010,-0.0005970,-0.8820726
1698528784,0.5970,-0.0010,-0.0005970,-0.8850576
1698528789,0.5970,-0.0010,-0.0005970,-0.8880426
1698528794,0.5970,0.0000,0.0000000,-0.8895351
1698528799,0.5970,-0.0010,-0.0005970,-0.8910276
1698528804,0.5930,-0.0020,-0.0011860,-0.8954851
1698528809,0.5930,0.0000,0.0000000,-0.8984501
1698528814,0.5890,-0.0010,-0.0005890,-0.8999226
1698528819,0.5890,-0.0020,-0.0011780,-0.9043401
1698528824,0.5890,-0.0010,-0.0005890,-0.9087576
1698528829,0.5930,-0.0010,-0.0005930,-0.9117126
1698528834,0.5930,-0.0010,-0.0005930,-0.9146776
1698528839,0.5890,-0.0010,-0.0005890,-0.9176326
1698528844,0.5850,-0.0010,-0.0005850,-0.9205676
1698528849,0.5850,-0.0010,-0.0005850,-0.9234926
1698528854,0.5850,-0.0010,-0.0005850,-0.9264176
1698528859,0.5770,-0.0010,-0.0005770,-0.9293226
1698528864,0.5850,-0.0010,-0.0005850,-0.9322276
1698528869,0.5770,0.0000,0.0000000,-0.9336901
1698528874,0.5810,-0.0010,-0.0005810,-0.9351426
1698528879,0.5810,0.0000,0.0000000,-0.9365951
1698528884,0.5770,-0.0010,-0.0005770,-0.9380376
1698528889,0.5770,-0.0010,-0.0005770,-0.9409226
1698528894,0.5770,-0.0010,-0.0005770,-0.9438076
1698528899,0.5770,-0.0010,-0.0005770,-0.9466926
1698528904,0.3610,-0.0010,-0.0003610,-0.9490376
1698528909,0.3650,0.0000,0.0000000,-0.9499401
1698528914,0.3690,-0.0010,-0.0003690,-0.9508626
1698528919,0.3690,-0.0010,-0.0003690,-0.9527076
1698528924,0.3610,-0.0010,-0.0003610,-0.9545326
1698528929,0.3690,-0.0010,-0.0003690,-0.9563576
1698528934,0.3650,-0.0010,-0.0003650,-0.9581926
1698528939,0.3650,-0.0010,-0.0003650,-0.9600176
1698528944,0.3650,0.0000,0.0000000,-0.9609301
1698528949,0.3610,-0.0020,-0.0007220,-0.9627351
1698528954,0.3610,-0.0010,-0.0003610,-0.9654426
1698528959,0.3570,0.0000,0.0000000,-0.9663451
1698528964,0.3610,0.0000,0.0000000,-0.9663451
1698528969,0.3610,-0.0010,-0.0003610,-0.9672476
1698528974,0.3610,-0.0010,-0.0003610,-0.9690526
1698528979,0.3530,-0.0010,-0.0003530,-0.9708376
1698528984,0.3610,-0.0010,-0.0003610,-0.9726226
1698528989,0.3570,0.0000,0.0000000,-0.9735251
1698528994,0.3530,-0.0010,-0.0003530,-0.9744076
1698528999,0.3530,-0.0010,-0.0003530,-0.9761726
1698529004,0.3570,-0.0010,-0.0003570,-0.9779476
1698529009,0.3530,-0.0010,-0.0003530,-0.9797226
1698529014,0.3530,-0.0010,-0.0003530,-0.9814876
1698529019,0.3530,-0.0010,-0.0003530,-0.9832526
1698529024,0.3490,-0.0010,-0.0003490,-0.9850076
1698529029,0.3490,0.0000,0.0000000,-0.9858801
1698529034,0.3490,-0.0010,-0.0003490,-0.9867526
1698529039,0.3490,0.0000,0.0000000,-0.9876251
1698529044,0.3450,-0.0020,-0.0006900,-0.9893501
1698529049,0.3450,-0.0010,-0.0003450,-0.9919376
1698529054,0.3410,-0.0010,-0.0003410,-0.9936526
1698529059,0.3410,-0.0020,-0.0006820,-0.9962101
1698529064,0.3490,0.0000,0.0000000,-0.9979151
1698529069,0.3490,0.0000,0.0000000,-0.9979151
1698529074,0.3450,-0.0010,-0.0003450,-0.9987776
1698529079,0.3410,-0.0010,-0.0003410,-1.0004926
1698529084,0.3410,0.0000,0.0000000,-1.0013450
1698529089,0.3410,-0.0010,-0.0003410,-1.0021976
1698529094,0.3370,-0.0010,-0.0003370,-1.0038925
1698529099,0.3370,-0.0010,-0.0003370,-1.0055776
1698529104,0.3330,-0.0010,-0.0003330,-1.0072526
1698529109,0.3330,-0.0010,-0.0003330,-1.0089176
1698529114,0.3370,0.0000,0.0000000,-1.0097501
1698529119,0.3450,-0.0010,-0.0003450,-1.0106126
1698529124,0.3410,-0.0010,-0.0003410,-1.0123276
1698529129,0.3370,-0.0010,-0.0003370,-1.0140226
1698529134,0.3330,-0.0010,-0.0003330,-1.01.1269226
1698529524,0.2970,-0.0010,-0.0002970,-1.1284176
1698529529,0.2970,-0.0010,-0.0002970,-1.1299026
1698529534,0.2970,-0.0010,-0.0002970,-1.1313876
1698529539,0.2970,-0.0020,-0.0005940,-1.1336151
1698529544,0.2970,-0.0010,-0.0002970,-1.1358426
1698529549,0.2930,-0.0010,-0.0002930,-1.1373177
1698529554,0.2930,0.0000,0.0000000,-1.1380501
1698529559,0.2890,-0.0020,-0.0005780,-1.1394951
1698529564,0.2930,-0.0020,-0.0005860,-1.1424052
1698529569,0.2890,-0.0010,-0.0002890,-1.1445926
1698529574,0.2890,0.0000,0.0000000,-1.1453151
1698529579,0.2890,-0.0010,-0.0002890,-1.1460376
1698529584,0.2850,-0.0010,-0.0002850,-1.1474726
1698529589,0.2850,-0.0010,-0.0002850,-1.1488976
1698529594,0.2850,-0.0010,-0.0002850,-1.1503226
1698529599,0.2850,-0.0010,-0.0002850,-1.1517476
1698529604,0.2850,-0.0010,-0.0002850,-1.1531726
1698529609,0.2850,-0.0010,-0.0002850,-1.1545976
1698529614,0.2810,-0.0010,-0.0002810,-1.1560127
1698529619,0.2810,0.0000,0.0000000,-1.1567152
1698529624,0.2810,-0.0020,-0.0005620,-1.1581202
1698529629,0.2770,-0.0010,-0.0002770,-1.1602176
1698529634,0.2770,-0.0010,-0.0002770,-1.1616026
1698529639,0.2770,0.0000,0.0000000,-1.1622951
1698529644,0.2770,-0.0010,-0.0002770,-1.1629876
1698529649,0.2730,0.0000,0.0000000,-1.1636801
1698529654,0.2730,-0.0010,-0.0002730,-1.1643625
1698529659,0.2730,-0.0010,-0.0002730,-1.1657276
1698529664,0.2730,-0.0010,-0.0002730,-1.1670926
1698529669,0.2730,0.0000,0.0000000,-1.1677752
1698529674,0.2690,-0.0010,-0.0002690,-1.1684476
1698529679,0.2690,-0.0010,-0.0002690,-1.1697927
1698529684,0.2690,-0.0010,-0.0002690,-1.1711376
1698529689,0.2690,-0.0010,-0.0002690,-1.1724826
1698529694,0.2650,-0.0010,-0.0002650,-1.1738176
1698529699,0.2650,-0.0010,-0.0002650,-1.1751426
1698529704,0.2650,-0.0010,-0.0002650,-1.1764677
1698529709,0.2650,-0.0010,-0.0002650,-1.1777925
1698529714,0.2650,0.0000,0.0000000,-1.1784551
1698529719,0.2610,-0.0010,-0.0002610,-1.1791077
1698529724,0.2610,-0.0010,-0.0002610,-1.1804127
1698529729,0.2610,-0.0010,-0.0002610,-1.1817176
1698529734,0.2610,0.0000,0.0000000,-1.1823701
1698529739,0.2610,-0.0010,-0.0002610,-1.1830226
1698529744,0.2570,-0.0020,-0.0005140,-1.1849601
1698529749,0.2610,-0.0010,-0.0002610,-1.1868976
1698529754,0.2610,-0.0010,-0.0002610,-1.1882026
1698529759,0.2570,-0.0010,-0.0002570,-1.1894976
1698529764,0.2570,-0.0010,-0.0002570,-1.1907827
1698529769,0.2570,-0.0010,-0.0002570,-1.1920676
1698529774,0.2570,0.0000,0.0000000,-1.1927102
1698529779,0.2570,-0.0010,-0.0002570,-1.1933526
1698529784,0.2570,-0.0010,-0.0002570,-1.1946377
1698529789,0.2530,-0.0010,-0.0002530,-1.1959126
1698529794,0.2530,-0.0010,-0.0002530,-1.1971776
1698529799,0.2530,-0.0020,-0.0005060,-1.1990751
1698529804,0.2530,-0.0010,-0.0002530,-1.2009726
1698529809,0.2530,0.0000,0.0000000,-1.2016051
1698529814,0.2530,0.0000,0.0000000,-1.2016051
1698529819,0.2490,-0.0010,-0.0002490,-1.2022276
1698529824,0.2490,-0.0010,-0.0002490,-1.2034726
1698529829,0.2490,0.0000,0.0000000,-1.2040951
1698529834,0.2490,-0.0010,-0.0002490,-1.2047176
1698529839,0.2490,-0.0010,-0.0002490,-1.2059627
1698529844,0.2450,0.0000,0.0000000,-1.2065852
1698529849,0.2450,-0.0010,-0.0002450,-1.2071977
1698529854,0.2450,-0.0010,-0.0002450,-1.2084227
1698529859,0.2450,-0.0010,-0.0002450,-1.2096477
1698529864,0.2410,-0.0010,-0.0002410,-1.2108626
1698529869,0.2410,-0.0010,-0.0002410,-1.2120676
1698529874,0.2450,-0.0010,-0.0002450,-1.2132826
1698529879,0.2410,-0.0010,-0.0002410,-1.2144976
1698529884,0.2410,-0.0010,-0.0002410,-1.2157027
1698529889,0.2410,-0.0010,-0.0002410,-1.2169076
1698529894,0.2410,-0.0020,-0.0004820,-1.2187151
1698529899,0.2410,-0.0010,-0.0002410,-1.2205226
1698529904,0.2370,-0.0010,-0.0002370,-1.2217176
1698529909,0.2370,-0.0010,-0.0002370,-1.2229027
1698529914,0.2370,-0.0010,-0.0002370,-1.2240876
1698529919,0.2370,-0.0020,-0.0004740,-1.2258651
1698529924,0.2370,0.0000,0.0000000,-1.2270501
1698529929,0.2370,-0.0010,-0.0002370,-1.2276427
1698529934,0.2370,-0.0010,-0.0002370,-1.2288276
1698529939,0.2330,-0.0010,-0.0002330,-1.2300026
1698529944,0.2330,-0.0010,-0.0002330,-1.2311676
1698529949,0.2330,-0.0010,-0.0002330,-1.2323326
1698529954,0.2330,0.0000,0.0000000,-1.2329152
1698529959,0.2330,-0.0010,-0.0002330,-1.2334976
1698529964,0.2330,-0.0010,-0.0002330,-1.2346627
1698529969,0.2290,-0.0020,-0.0004580,-1.2363901
1698529974,0.2290,-0.0010,-0.0002290,-1.2381076
1698529979,0.2290,0.0000,0.0000000,-1.2386801
1698529984,0.2290,-0.0010,-0.0002290,-1.2392526
1698529989,0.2290,0.0000,0.0000000,-1.2398251
1698529994,0.2250,-0.0010,-0.0002250,-1.2403876
1698529999,0.2290,-0.0010,-0.0002290,-1.2415227
1698530004,0.2250,-0.0010,-0.0002250,-1.2426577
1698530009,0.2250,-0.0010,-0.0002250,-1.2437826
1698530014,0.2250,-0.0010,-0.0002250,-1.2449076
1698530019,0.2250,-0.0010,-0.0002250,-1.2460326
1698530024,0.2210,0.0000,0.0000000,-1.2465951
1698530029,0.2250,-0.0010,-0.0002250,-1.2471576
1698530034,0.2210,-0.0010,-0.0002210,-1.2482727
1698530039,0.2210,-0.0010,-0.0002210,-1.2493776
1698530044,0.2210,0.0000,0.0000000,-1.2499301
1698530049,0.2210,-0.0010,-0.0002210,-1.2504826
1698530054,0.2210,-0.0010,-0.0002210,-1.2515876
1698530059,0.2170,-0.0010,-0.0002170,-1.2526826
1698530064,0.2170,-0.0010,-0.0002170,-1.2537676
1698530069,0.2170,-0.0010,-0.0002170,-1.2548527
1698530074,0.2170,-0.0010,-0.0002170,-1.2559376
1698530079,0.2170,-0.0010,-0.0002170,-1.2570226
1698530084,0.2170,-0.0010,-0.0002170,-1.2581077
1698530089,0.2130,-0.0010,-0.0002130,-1.2591826
1698530094,0.2130,-0.0010,-0.0002130,-1.2602476
1698530099,0.2130,-0.0010,-0.0002130,-1.2613126
1698530104,0.2130,-0.0010,-0.0002130,-1.2623776
1698530109,0.2130,-0.0010,-0.0002130,-1.2634426
1698530114,0.2090,-0.0010,-0.0002090,-1.2644976
1698530119,0.2090,-0.0010,-0.0002090,-1.2655426
1698530124,0.2090,-0.0010,-0.0002090,-1.2665876
1698530129,0.2090,-0.0010,-0.0002090,-1.2676326
1698530134,0.2090,-0.0010,-0.0002090,-1.2686776
1698530139,0.2090,-0.0010,-0.0002090,-1.2697226
1698530144,0.2090,-0.0020,-0.0004180,-1.2712901
1698530149,0.2050,-0.0010,-0.0002050,-1.2728477
1698530154,0.2050,-0.0010,-0.0002050,-1.2738726
1698530159,0.2050,-0.0010,-0.0002050,-1.2748976
1698530164,0.2050,-0.0010,-0.0002050,-1.2759227
1698530169,0.2050,-0.0010,-0.0002050,-1.2769476
1698530174,0.2050,-0.0010,-0.0002050,-1.2779726
1698530179,0.2010,-0.0020,-0.0004020,-1.2794901
1698530184,0.2010,0.0000,0.0000000,-1.2804952
1698530189,0.2010,-0.0010,-0.0002010,-1.2809976
1698530194,0.2010,-0.0010,-0.0002010,-1.2820026
1698530199,0.2010,0.0000,0.0000000,-1.2825052
1698530204,0.1970,-0.0010,-0.0001970,-1.2829976
1698530209,0.2010,-0.0010,-0.0002010,-1.2839926
1698530214,0.1970,0.0000,0.0000000,-1.2844951
1698530219,0.1970,-0.0010,-0.0001970,-1.2849876
1698530224,0.1970,-0.0010,-0.0001970,-1.2859726
1698530229,0.1970,-0.0010,-0.0001970,-1.2869576
1698530234,0.1930,-0.0010,-0.0001930,-1.2879326
1698530239,0.1970,-0.0010,-0.0001970,-1.2889076
1698530244,0.1930,-0.0010,-0.0001930,-1.2898827
1698530249,0.1930,-0.0010,-0.0001930,-1.2908477
1698530254,0.1930,-0.0010,-0.0001930,-1.2918127
1698530259,0.1930,-0.0010,-0.0001930,-1.2927777
1698530264,0.1930,-0.0010,-0.0001930,-1.2937427
1698530269,0.1930,-0.0010,-0.0001930,-1.2947077
1698530274,0.1930,-0.0010,-0.0001930,-1.2956727
1698530279,0.1930,-0.0010,-0.0001930,-1.2966377
1698530284,0.1930,-0.0020,-0.0003860,-1.2980851
1698530289,0.1890,-0.0020,-0.0003780,-1.2999951
1698530294,0.1890,-0.0010,-0.0001890,-10669,0.1650,-0.0010,-0.0001650,-1.3574677
1698530674,0.1650,-0.0010,-0.0001650,-1.3582926
1698530679,0.1650,-0.0010,-0.0001650,-1.3591176
1698530684,0.1650,0.0000,0.0000000,-1.3595301
1698530689,0.1650,-0.0010,-0.0001650,-1.3599427
1698530694,0.1650,0.0000,0.0000000,-1.3603551
1698530699,0.1650,-0.0010,-0.0001650,-1.3607676
1698530704,0.1610,-0.0020,-0.0003220,-1.3619851
1698530709,0.1610,-0.0010,-0.0001610,-1.3631927
1698530714,0.1570,-0.0010,-0.0001570,-1.3639877
1698530719,0.1610,-0.0010,-0.0001610,-1.3647826
1698530724,0.1610,-0.0010,-0.0001610,-1.3655876
1698530729,0.1650,0.0000,0.0000000,-1.3659902
1698530734,0.1610,-0.0010,-0.0001610,-1.3663926
1698530739,0.1610,-0.0010,-0.0001610,-1.3671976
1698530744,0.1610,-0.0010,-0.0001610,-1.3680027
1698530749,0.1610,0.0000,0.0000000,-1.3684051
1698530754,0.1610,-0.0010,-0.0001610,-1.3688077
1698530759,0.1610,-0.0010,-0.0001610,-1.3696126
1698530764,0.1610,-0.0010,-0.0001610,-1.3704176
1698530769,0.1570,-0.0010,-0.0001570,-1.3712126
1698530774,0.1530,-0.0010,-0.0001530,-1.3719876
1698530779,0.1570,-0.0010,-0.0001570,-1.3727627
1698530784,0.1610,-0.0010,-0.0001610,-1.3735576
1698530789,0.1610,-0.0010,-0.0001610,-1.3743626
1698530794,0.1610,-0.0010,-0.0001610,-1.3751676
1698530799,0.1570,-0.0010,-0.0001570,-1.3759626
1698530804,0.1570,-0.0010,-0.0001570,-1.3767476
1698530809,0.1570,0.0000,0.0000000,-1.3771402
1698530814,0.1610,-0.0010,-0.0001610,-1.3775426
1698530819,0.1570,-0.0020,-0.0003140,-1.3787302
1698530824,0.1610,-0.0010,-0.0001610,-1.3799176
1698530829,0.1570,-0.0010,-0.0001570,-1.3807126
1698530834,0.1570,-0.0010,-0.0001570,-1.3814976
1698530839,0.1570,-0.0010,-0.0001570,-1.3822826
1698530844,0.1610,-0.0010,-0.0001610,-1.3830776
1698530849,0.1570,-0.0010,-0.0001570,-1.3838726
1698530854,0.1570,0.0000,0.0000000,-1.3842652
1698530859,0.1570,0.0000,0.0000000,-1.3842652
1698530864,0.1610,-0.0010,-0.0001610,-1.3846676
1698530869,0.1570,-0.0010,-0.0001570,-1.3854626
1698530874,0.1570,0.0000,0.0000000,-1.3858551
1698530879,0.1570,-0.0010,-0.0001570,-1.3862476
1698530884,0.1570,0.0000,0.0000000,-1.3866401
1698530889,0.1570,-0.0010,-0.0001570,-1.3870326
1698530894,0.1570,-0.0010,-0.0001570,-1.3878176
1698530899,0.1570,-0.0010,-0.0001570,-1.3886026
1698530904,0.1570,-0.0010,-0.0001570,-1.3893876
1698530909,0.1570,-0.0010,-0.0001570,-1.3901726
1698530914,0.1570,-0.0010,-0.0001570,-1.3909576
1698530919,0.1570,-0.0010,-0.0001570,-1.3917426
1698530924,0.1570,-0.0010,-0.0001570,-1.3925276
1698530929,0.1570,-0.0010,-0.0001570,-1.3933126
1698530934,0.1570,-0.0010,-0.0001570,-1.3940977
1698530939,0.1570,-0.0010,-0.0001570,-1.3948827
1698530944,0.1570,-0.0010,-0.0001570,-1.3956677
1698530949,0.1570,-0.0010,-0.0001570,-1.3964527
1698530954,0.1570,-0.0010,-0.0001570,-1.3972377
1698530959,0.1570,-0.0010,-0.0001570,-1.3980227
1698530964,0.1570,-0.0010,-0.0001570,-1.3988076
1698530969,0.1570,-0.0010,-0.0001570,-1.3995926
1698530974,0.1570,-0.0010,-0.0001570,-1.4003776
1698530979,0.1570,-0.0010,-0.0001570,-1.4011626
1698530984,0.1570,-0.0010,-0.0001570,-1.4019476
1698530989,0.1570,-0.0010,-0.0001570,-1.4027326
1698530994,0.1570,-0.0010,-0.0001570,-1.4035176
1698530999,0.1530,-0.0010,-0.0001530,-1.4042926
1698531004,0.1530,-0.0010,-0.0001530,-1.4050577
1698531009,0.1570,-0.0010,-0.0001570,-1.4058326
1698531014,0.1570,0.0000,0.0000000,-1.4062251
1698531019,0.1530,-0.0010,-0.0001530,-1.4066076
1698531024,0.1530,-0.0020,-0.0003060,-1.4077551
1698531029,0.1530,-0.0010,-0.0001530,-1.4089026
1698531034,0.1530,-0.0010,-0.0001530,-1.4096676
1698531039,0.1530,0.0000,0.0000000,-1.4100502
1698531044,0.1530,-0.0010,-0.0001530,-1.4104326
1698531049,0.1530,-0.0010,-0.0001530,-1.4111977
1698531054,0.1530,0.0000,0.0000000,-1.4115801
1698531059,0.1530,0.0000,0.0000000,-1.4115801
1698531064,0.1530,-0.0010,-0.0001530,-1.4119626
1698531069,0.1530,-0.0010,-0.0001530,-1.4127276
1698531074,0.1530,-0.0010,-0.0001530,-1.4134927
1698531079,0.1530,-0.0010,-0.0001530,-1.4142576
1698531084,0.1530,-0.0020,-0.0003060,-1.4154052
1698531089,0.1530,-0.0010,-0.0001530,-1.4165527
1698531094,0.1530,-0.0020,-0.0003060,-1.4177002
1698531099,0.1530,-0.0010,-0.0001530,-1.4188477
1698531104,0.1530,0.0000,0.0000000,-1.4192301
1698531109,0.1530,-0.0010,-0.0001530,-1.4196126
1698531114,0.1530,-0.0010,-0.0001530,-1.4203776
1698531119,0.1530,-0.0010,-0.0001530,-1.4211426
1698531124,0.1530,0.0000,0.0000000,-1.4215251
1698531129,0.1530,-0.0010,-0.0001530,-1.4219077
1698531134,0.1490,-0.0010,-0.0001490,-1.4226626
1698531139,0.1530,-0.0020,-0.0003060,-1.4238001
1698531144,0.1530,-0.0010,-0.0001530,-1.4249476
1698531149,0.1530,-0.0010,-0.0001530,-1.4257126
1698531154,0.1490,-0.0010,-0.0001490,-1.4264677
1698531159,0.1490,-0.0010,-0.0001490,-1.4272126
1698531164,0.1490,0.0000,0.0000000,-1.4275851
1698531169,0.1490,-0.0010,-0.0001490,-1.4279577
1698531174,0.1530,0.0000,0.0000000,-1.4283302
1698531179,0.1490,-0.0010,-0.0001490,-1.4287026
1698531184,0.1490,-0.0010,-0.0001490,-1.4294477
1698531189,0.1530,-0.0010,-0.0001530,-1.4302026
1698531194,0.1490,0.0000,0.0000000,-1.4305851
1698531199,0.1490,-0.0020,-0.0002980,-1.4313301
1698531204,0.1490,-0.0010,-0.0001490,-1.4324477
1698531209,0.1490,-0.0010,-0.0001490,-1.4331926
1698531214,0.1490,-0.0010,-0.0001490,-1.4339377
1698531219,0.1490,-0.0010,-0.0001490,-1.4346826
1698531224,0.1490,-0.0020,-0.0002980,-1.4358001
1698531229,0.1490,-0.0010,-0.0001490,-1.4369177
1698531234,0.1490,-0.0020,-0.0002980,-1.4380351
1698531239,0.1490,-0.0010,-0.0001490,-1.4391526
1698531244,0.1490,0.0000,0.0000000,-1.4395251
1698531249,0.1490,-0.0020,-0.0002980,-1.4402702
1698531254,0.1490,-0.0010,-0.0001490,-1.4413877
1698531259,0.1490,-0.0010,-0.0001490,-1.4421326
1698531264,0.1490,-0.0010,-0.0001490,-1.4428777
1698531269,0.1490,-0.0010,-0.0001490,-1.4436226
1698531274,0.1490,-0.0010,-0.0001490,-1.4443676
1698531279,0.1450,0.0000,0.0000000,-1.4447402
1698531284,0.1490,-0.0010,-0.0001490,-1.4451126
1698531289,0.1490,-0.0010,-0.0001490,-1.4458576
1698531294,0.1490,-0.0010,-0.0001490,-1.4466026
1698531299,0.1490,-0.0010,-0.0001490,-1.4473476
1698531304,0.1490,-0.0010,-0.0001490,-1.4480926
1698531309,0.1490,-0.0010,-0.0001490,-1.4488376
1698531314,0.1490,-0.0010,-0.0001490,-1.4495826
1698531319,0.1490,-0.0010,-0.0001490,-1.4503276
1698531324,0.1490,-0.0010,-0.0001490,-1.4510727
1698531329,0.1490,0.0000,0.0000000,-1.4514451
1698531334,0.1450,-0.0020,-0.0002900,-1.4521701
1698531339,0.1490,-0.0010,-0.0001490,-1.4532677
1698531344,0.1490,-0.0010,-0.0001490,-1.4540126
1698531349,0.1490,0.0000,0.0000000,-1.4543852
1698531354,0.1490,-0.0020,-0.0002980,-1.4551301
1698531359,0.1490,-0.0010,-0.0001490,-1.4562477
1698531364,0.1490,0.0000,0.0000000,-1.4566201
1698531369,0.1490,-0.0020,-0.0002980,-1.4573652
1698531374,0.1490,0.0000,0.0000000,-1.4581101
1698531379,0.1490,-0.0010,-0.0001490,-1.4584826
1698531384,0.1450,-0.0010,-0.0001450,-1.4592177
1698531389,0.1490,-0.0010,-0.0001490,-1.4599526
1698531394,0.1490,0.0000,0.0000000,-1.4603251
1698531399,0.1490,-0.0010,-0.0001490,-1.4606977
1698531404,0.1450,-0.0010,-0.0001450,-1.4614326
1698531409,0.1490,-0.0010,-0.0001490,-1.4621676
1698531414,0.1490,-0.0010,-0.0001490,-1.4629127
1698531419,0.1450,-0.0010,-0.0001450,-1.4636476
1698531424,0.1450,-0.0020,-0.0002900,-1.4647352
1698531429,0.1450,-0.0010,-0.0001450,-1.4658226
1698531434,0.1450,-0.0020,-0.0002900,-1.4669101
1698531439,0.1490,-0.0010,-0.0001490,-1.4680077
1698531444,0.0,-0.0001410,-1.5209126
1698531829,0.1450,-0.0010,-0.0001450,-1.5216277
1698531834,0.1450,-0.0010,-0.0001450,-1.5223527
1698531839,0.1450,-0.0020,-0.0002900,-1.5234401
1698531844,0.1450,-0.0020,-0.0002900,-1.5248902
1698531849,0.1450,-0.0010,-0.0001450,-1.5259776
1698531854,0.1450,-0.0010,-0.0001450,-1.5267026
1698531859,0.1450,-0.0010,-0.0001450,-1.5274277
